price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,sqft_living15,sqft_lot15,month
274975,3,2.5,3030,45004,2,0,3,9,3030,0,1987,0,98077,3080,35781,10
740000,4,2.0,2050,4400,1,0,4,9,2050,0,1922,0,98102,2320,5500,9
186375,3,1.0,1000,7636,1,0,2,7,1000,0,1952,0,98166,1150,7600,4
790000,3,2.25,2370,10289,1,0,4,9,1590,780,1977,0,98005,2500,10004,7
880000,4,3.5,2800,6750,2,0,3,9,1890,910,1951,2002,98105,2370,6120,9
279000,6,1.75,2240,11180,2,0,4,7,2240,0,1955,0,98198,1590,7955,4
295000,3,2.0,1810,10530,1,2,3,8,1810,0,1991,0,98022,1910,10450,7
640000,2,1.0,1070,5000,1,0,3,7,1070,0,1924,0,98103,1710,5000,4
940000,4,2.0,2490,9525,2,0,5,9,2490,0,1968,0,98040,2770,9525,7
260000,4,2.5,1960,5238,2,0,3,7,1960,0,2003,0,98038,1800,5894,10
559900,3,2.75,2930,5569,1,0,3,9,1860,1070,2004,0,98072,2580,11045,6
791500,4,2.0,1510,3500,1,0,5,7,1510,0,1911,0,98103,1820,3750,7
265000,3,1.75,1420,8250,1,0,3,7,1420,0,1954,0,98133,1740,8000,8
245000,3,1.75,1740,11547,1,0,3,7,1740,0,1954,0,98178,880,78408,5
485000,4,1.75,2560,43995,2,0,4,7,2560,0,1962,0,98052,2560,14764,4
684000,4,3.5,3040,8414,2,0,3,9,2420,620,2010,0,98059,3470,8066,11
425000,3,1.75,2500,6840,1,0,3,8,1300,1200,1957,0,98125,1580,8691,9
309600,4,1.75,1275,20000,1,0,4,6,1275,0,1991,0,98070,1660,20000,10
552250,4,2.5,2580,5823,2,0,3,8,2580,0,2002,0,98065,2380,5823,7
165000,4,1.0,1000,7134,1,0,3,6,1000,0,1943,0,98178,1020,7138,7
239900,4,1.0,1000,7134,1,0,3,6,1000,0,1943,0,98178,1020,7138,12
320000,2,1.0,1070,32633,1,0,4,6,1070,0,1930,0,98059,1360,32156,12
206600,3,2.0,1390,13464,1,0,4,7,1390,0,1987,0,98030,1720,12080,10
387000,4,1.75,2500,7690,1,0,3,7,1250,1250,1973,0,98155,2040,8646,4
299000,1,0.75,560,12120,1,0,3,4,560,0,1967,0,98014,1300,19207,6
855000,4,2.75,2270,10460,2,0,3,9,2270,0,1965,0,98040,2610,10180,9
315000,3,1.0,1900,14400,1,0,4,7,1300,600,1954,0,98166,1940,14400,1
437500,2,1.0,990,3120,1,2,5,7,790,200,1907,0,98103,1930,3120,12
252000,4,1.5,1550,19800,1,0,4,7,1050,500,1969,0,98001,1640,22654,3
375000,4,1.75,2200,7475,1,0,5,7,1100,1100,1955,0,98118,1600,5766,6
300000,4,2.5,1910,4862,2,0,3,7,1910,0,2005,0,98038,2010,5091,8
420000,4,1.0,1750,9600,1,0,4,7,1750,0,1954,0,98006,1750,10530,10
900000,3,1.0,1330,77972,1,0,3,7,1330,0,1928,1954,98033,1340,17689,5
679900,3,2.5,2440,5750,2,2,3,9,1980,460,2000,0,98116,1520,5750,8
463000,3,2.5,1640,29970,2,0,3,7,1640,0,1992,0,98053,1580,28399,6
380000,5,2.5,2760,11340,2,0,4,9,2760,0,1978,0,98059,2470,11340,8
329500,4,2.5,1820,7912,2,0,3,7,1820,0,1994,0,98038,1820,8168,12
604950,3,2.5,2110,5608,1,0,3,8,1340,770,2013,0,98033,2040,9363,8
795000,5,2.5,3040,9570,1,2,4,8,1640,1400,1966,0,98006,2920,8800,9
465000,3,2.0,1840,40438,2,0,3,7,1840,0,1994,0,98045,1380,44049,1
673000,4,2.5,2990,10400,2,0,3,9,2990,0,2002,0,98166,2140,17449,3
810000,4,2.5,3520,15420,2,0,3,10,3520,0,1991,0,98074,3400,21455,10
785000,4,2.75,2440,69415,1,0,4,8,1910,530,1989,0,98075,2770,24361,4
338000,4,3.0,2090,7500,1,0,3,7,1370,720,1986,0,98056,1810,7650,11
280000,3,2.25,1430,7222,2,0,3,7,1430,0,1993,0,98056,1430,7220,12
315000,4,2.25,2180,10754,1,0,5,7,1100,1080,1954,0,98133,1810,6929,10
530000,4,2.25,2180,10754,1,0,5,7,1100,1080,1954,0,98133,1810,6929,3
380000,5,3.0,3450,9914,2,0,3,9,3450,0,2004,0,98023,2860,9721,12
297000,3,2.25,1450,7562,2,0,3,7,1450,0,1994,0,98056,1650,7625,8
730000,4,2.5,3230,7331,2,0,3,10,3230,0,2004,0,98075,3480,7447,5
450000,3,1.75,1640,13500,1,0,3,7,1110,530,1940,0,98125,1770,12600,6
275000,3,3.0,1590,7750,1,0,3,7,1060,530,1997,0,98038,1680,7500,10
595000,4,2.0,2020,2849,2,0,3,7,2020,0,1960,0,98115,1910,3120,4
435000,3,1.5,1300,3348,1,0,3,7,1300,0,1904,2014,98144,1590,2577,4
270000,2,1.5,1380,209959,1,0,1,6,1380,0,1954,0,98011,3130,19868,9
950000,3,3.0,4040,14338,2,0,3,10,3030,1010,1986,0,98077,3360,14142,8
389000,4,2.25,2130,5337,2,0,3,7,2130,0,2001,0,98019,2300,6930,3
560000,4,2.25,2550,7800,1,0,3,8,1580,970,1968,0,98052,2420,8050,1
799000,4,2.25,2510,11585,2,0,4,8,2510,0,1969,0,98040,2450,9691,11
365500,3,2.0,1410,9600,1,0,4,7,1410,0,1983,0,98072,1410,9600,6
252350,3,2.0,1650,7352,1,0,3,7,1160,490,1979,0,98058,1710,7350,5
403950,4,2.5,2120,13780,2,0,3,8,2120,0,1993,0,98146,1880,12000,9
385000,4,1.5,2040,10726,1,0,3,7,1380,660,1954,0,98177,1610,10020,8
345000,4,1.0,1550,7620,1,0,3,7,1550,0,1957,0,98106,1450,7620,12
490000,3,2.75,1980,3128,2,0,4,9,1980,0,1979,0,98008,1950,2856,9
330000,3,2.5,1600,26977,2,0,3,8,1600,0,2005,0,98019,1790,27743,6
927000,4,2.75,3300,12090,2,0,3,8,3300,0,1953,0,98004,3180,12239,5
1120000,4,2.5,3840,16619,2,1,4,10,3840,0,1983,0,98040,3600,16553,7
330000,2,1.0,1220,10000,1,0,5,7,1220,0,1950,0,98028,2000,9600,4
530000,5,2.25,2720,8800,1,0,4,7,1500,1220,1958,0,98008,2110,8800,3
365000,4,2.0,1940,25600,1,0,1,8,1940,0,1962,0,98006,2000,10071,6
378750,3,2.5,2160,3000,1,0,3,7,1260,900,1909,2011,98118,1060,3500,6
269900,4,1.75,1530,8750,1,0,4,7,1530,0,1968,0,98058,1390,8750,6
557000,3,3.5,1710,2096,2,0,3,8,1290,420,2008,0,98122,1630,1543,3
360000,4,1.75,3730,16980,1,0,4,7,2150,1580,1974,0,98022,1880,16963,8
352000,2,1.0,940,5000,1,0,4,7,940,0,1937,0,98117,1560,4500,4
437000,3,2.5,1750,22357,2,0,3,8,1750,0,1994,0,98045,2430,22357,2
322500,4,2.5,1820,6753,2,0,3,7,1820,0,1994,0,98038,1820,7107,6
650000,3,3.25,1510,2000,2,0,3,9,1330,180,2001,0,98116,1510,1352,9
450000,3,2.0,1290,1213,3,0,3,8,1290,0,2001,0,98103,1290,3235,8
278500,3,2.0,1570,5250,1,0,3,7,1570,0,1998,0,98092,1570,5250,4
364950,4,2.5,1930,6957,2,0,3,8,1930,0,1995,0,98055,2090,6996,4
840000,4,3.5,2840,40139,1,4,4,10,2840,0,1986,0,98038,3180,36852,9
268000,3,2.5,1550,8134,2,0,3,7,1550,0,1991,0,98031,1550,8134,3
517534,2,1.0,833,143947,1,0,3,5,833,0,2006,0,98070,1380,143947,7
632925,3,2.5,2990,32239,2,0,4,8,2990,0,1978,0,98077,2990,36497,11
577500,3,2.5,2000,7251,2,0,3,9,2000,0,1995,0,98034,2450,8118,7
339000,4,1.5,2390,7480,1,2,3,7,2390,0,1920,0,98178,2850,6867,2
570000,3,1.75,2910,37461,1,0,4,7,1530,1380,1967,0,98052,2520,18295,9
563500,4,1.75,2085,174240,1,0,3,7,1610,475,1964,0,98024,2690,174240,6
423000,4,2.25,2200,9351,1,0,5,7,1290,910,1962,0,98133,1910,8660,1
355000,3,2.25,1860,5028,2,0,3,8,1860,0,2012,0,98019,2320,5465,12
1550000,5,4.25,6070,171626,2,0,3,12,6070,0,1999,0,98024,4680,211267,7
482000,2,1.0,950,3960,1,0,3,7,950,0,1941,0,98103,1320,4050,12
625000,3,1.75,1600,9135,1,0,5,7,1600,0,1955,0,98006,1580,9800,7
538000,3,2.5,2250,11632,2,0,3,8,2250,0,1988,0,98056,2360,11632,12
380000,3,2.5,2280,10255,2,0,4,8,2280,0,1985,0,98058,2310,10094,1
375000,2,1.0,940,5120,1,0,3,7,940,0,1909,0,98122,1300,5120,7
245000,3,2.5,1530,8500,1,0,5,7,1030,500,1996,0,98038,1850,8140,4
310000,5,1.75,2190,27260,1,0,4,7,2190,0,1947,0,98166,1620,39480,11
1300000,3,2.0,2350,15021,1,0,4,8,1770,580,1976,0,98004,3530,15715,2
397000,4,2.0,1440,7680,1,0,3,7,1200,240,1971,0,98034,1460,9660,5
365000,3,2.5,2200,4052,2,0,3,8,2200,0,2005,0,98058,2310,5082,5
328500,4,3.0,2290,8250,2,0,3,9,2290,0,1990,0,98042,2290,8250,10
988000,4,3.0,4040,19700,2,0,3,11,4040,0,1987,0,98052,3930,21887,9
1000000,4,2.5,2610,3277,1,0,5,8,1920,690,1922,0,98103,1810,3277,7
237000,3,2.5,1490,2138,2,0,3,7,1490,0,2005,0,98055,1490,2094,9
525000,4,2.5,2450,5280,2,0,3,8,2450,0,2003,0,98011,2300,4674,9
749000,4,2.5,1710,9627,1,0,3,9,1440,270,1976,2014,98006,2140,9131,9
722500,5,2.5,4870,11800,2,0,3,10,3470,1400,1983,0,98074,3180,11398,8
843000,3,2.5,3130,8750,2,0,3,10,3130,0,1991,0,98052,2860,9003,3
438000,2,2.0,1270,1372,3,0,3,8,1270,0,2000,0,98115,1610,3090,7
578000,3,1.75,2120,10875,1,2,3,8,1540,580,1977,0,98146,2460,11760,9
227950,3,1.5,1670,8230,1,0,5,7,1670,0,1954,0,98001,2077,4910,9
196000,3,2.25,2070,11576,2,0,3,7,2070,0,1974,0,98001,1890,7519,7
641000,2,1.0,1420,5332,1,0,3,8,1070,350,1953,0,98105,2400,5406,7
350000,3,1.5,1250,219978,1,0,4,6,1250,0,1980,0,98038,1930,210394,4
205000,3,1.0,940,7980,1,0,4,7,940,0,1960,0,98032,1150,8050,8
400000,3,1.75,1920,9102,1,0,3,7,1920,0,1968,0,98072,1920,9760,12
1030000,3,2.5,3545,9816,1,0,3,10,2610,935,2005,0,98027,3630,7704,11
505000,3,2.0,1260,5460,1,0,3,7,1260,0,1972,0,98034,1510,5460,3
475000,5,2.5,2340,7200,1,0,3,7,1300,1040,1975,0,98034,1930,7221,10
520000,3,2.25,2590,9263,1,0,5,8,1440,1150,1977,0,98028,2580,9450,11
1450000,3,4.5,3970,24920,2,2,3,10,3260,710,1977,0,98034,2610,13838,5
333500,3,1.75,1220,9732,1,0,3,7,1220,0,1965,0,98011,1630,10007,12
232000,3,1.0,1400,10403,1,0,4,6,1400,0,1976,0,98038,1230,10209,2
691100,3,2.75,2360,16117,1,0,4,8,1710,650,1983,0,98006,2120,16117,4
811000,3,1.75,1870,9897,1,0,4,8,1870,0,1960,0,98040,1900,10005,10
551000,3,2.5,2830,5802,2,0,3,9,2830,0,2001,0,98028,2500,5788,5
496500,3,2.5,2260,3640,2,0,3,8,2260,0,1994,0,98072,2350,3710,1
705000,3,3.0,1970,20978,2,3,4,9,1770,200,1980,0,98070,2280,75396,11
578000,4,2.5,3140,9225,1,2,5,9,1770,1370,1966,0,98055,2460,9600,6
255000,3,1.75,1240,8659,1,0,5,7,1240,0,1986,0,98042,1490,8223,1
1050000,4,3.5,3450,7832,2,0,3,10,3450,0,2007,0,98006,3220,8567,6
348000,3,2.25,2570,8491,2,0,4,8,2570,0,1989,0,98042,2400,8049,3
230000,3,2.0,1510,3413,2,0,3,7,1510,0,1985,0,98031,1570,3777,11
359500,4,2.25,2390,11250,2,0,3,9,2390,0,1988,0,98023,2480,11250,12
330000,3,1.0,980,7000,1,0,3,6,980,0,1953,0,98133,1220,7000,11
80000,1,0.75,430,5050,1,0,2,4,430,0,1912,0,98014,1200,7500,5
465000,3,1.75,1480,6360,1,0,3,7,1480,0,1954,0,98133,1480,6360,12
325000,4,2.5,1850,7324,2,0,3,8,1850,0,1997,0,98042,2100,7329,10
340500,3,2.0,2270,28025,1,0,4,7,1920,350,1947,0,98168,1770,14833,1
342500,3,2.5,1810,5192,2,0,3,8,1810,0,1993,0,98038,1810,6200,1
290900,2,2.0,1610,17600,2,0,3,6,1610,0,1930,1983,98178,1310,12950,6
868700,3,4.25,3840,6161,2,0,3,10,3840,0,2000,0,98074,3230,7709,2
1200000,4,2.75,4110,8400,2,1,3,9,3130,980,1928,0,98125,2820,8400,11
1150000,4,3.25,4190,10259,2,0,3,11,3150,1040,2000,0,98074,4300,11919,10
859900,4,2.75,3390,6298,2,0,3,9,3390,0,2011,0,98074,3390,7111,8
520000,4,2.25,1890,3006,2,0,3,7,1890,0,2003,0,98029,1580,3000,8
460000,3,2.5,1610,2527,2,2,3,9,1080,530,2005,0,98118,1610,4173,7
438924,3,1.5,1050,4590,1,0,3,7,850,200,1949,0,98115,1770,5400,9
315000,2,1.0,630,6550,1,0,3,5,630,0,1918,0,98126,1420,6550,4
590000,4,2.75,2910,10650,1,2,3,8,1780,1130,1975,0,98033,2920,10988,7
378500,4,1.75,1700,8640,1,0,3,7,850,850,1955,0,98006,1620,9000,11
328500,3,2.5,1950,8130,2,0,4,9,1950,0,1990,0,98042,2350,7691,6
849950,3,3.0,2990,9773,2,0,4,8,2990,0,1973,0,98005,2230,11553,3
525000,3,1.5,1350,6000,1,2,3,7,900,450,1950,0,98136,1730,6012,10
1390000,4,3.25,4860,181319,2,0,3,9,4860,0,1993,0,98074,3850,181319,4
295000,4,2.5,2160,7725,1,0,4,8,1460,700,1978,0,98023,2060,8250,4
1070000,6,3.5,4860,11793,2,0,3,11,3860,1000,1998,0,98006,3600,11793,7
699900,4,2.75,2810,7302,2,0,3,9,2810,0,2002,0,98075,2820,7302,12
1280000,5,2.5,3400,9500,2,1,4,8,3400,0,1977,0,98027,3080,11081,2
452000,4,1.5,1580,7350,1,0,4,7,960,620,1963,0,98052,1560,7350,11
370000,3,2.0,1680,5036,1,1,4,7,1680,0,1987,0,98055,1680,4921,2
232000,3,1.75,1300,11230,1,0,5,7,1300,0,1968,0,98042,1300,10794,1
669950,5,2.5,2820,14062,2,0,4,7,2380,440,1960,0,98034,1910,10392,10
397500,3,2.0,1510,6710,1,0,3,7,1070,440,1972,0,98034,1660,6600,6
490000,2,2.5,1230,1391,2,0,3,8,870,360,2004,0,98112,1240,1350,5
725000,4,2.0,2110,4140,2,0,3,9,1710,400,1925,2003,98116,1440,4420,1
299000,3,2.75,3080,19635,1,2,4,7,1610,1470,1958,0,98032,2424,12410,9
625000,2,1.5,1490,5750,1,0,4,7,1190,300,1900,0,98116,1590,4025,8
437500,3,2.5,2120,4500,2,0,3,7,2120,0,2000,0,98065,2530,4816,11
650000,4,2.5,3180,5438,2,0,3,9,3180,0,2003,0,98065,3030,5335,5
475000,2,1.0,1490,3825,1,0,3,7,860,630,1929,0,98117,1460,3825,5
342000,3,2.0,1930,11947,1,0,4,8,1930,0,1966,0,98042,2200,12825,5
1200000,4,2.5,2770,7800,2,0,3,10,2770,0,1999,0,98033,2720,10000,10
280000,3,1.5,1670,11610,1,0,4,7,1670,0,1963,0,98055,1930,10200,2
240000,2,1.75,1330,7200,1,0,3,7,1330,0,1993,0,98188,1450,11682,5
529000,3,1.0,1210,3328,1,0,4,7,1210,0,1924,0,98107,1640,3333,5
442000,3,1.0,1190,5100,1,0,4,7,1030,160,1941,0,98136,1690,5100,2
1490000,4,3.75,4030,10800,2,0,3,10,4030,0,2006,0,98033,2160,7200,6
585000,4,1.75,2430,7559,1,0,4,8,1580,850,1981,0,98052,1980,8750,5
480000,4,2.5,2600,7787,2,0,3,8,2600,0,2005,0,98059,2830,7787,3
1100000,5,3.5,4410,57063,2,0,4,9,4410,0,1990,0,98053,2900,50529,7
290000,4,1.0,1330,8184,1,0,3,7,1330,0,1949,0,98133,1220,660,11
615000,3,1.75,1900,5000,1,0,5,7,950,950,1951,0,98116,1770,5000,8
300000,2,1.0,1100,7680,1,0,4,7,1100,0,1950,0,98133,1460,7680,3
308000,3,1.0,1980,39150,1,0,3,6,1580,400,1932,0,98030,1860,11811,10
750000,3,2.5,2400,7745,2,0,3,9,2400,0,2001,0,98033,2080,8615,5
2250000,4,2.25,4760,8036,2,0,5,9,3390,1370,1916,0,98112,2950,9323,11
890000,4,3.25,3180,194278,2,0,3,10,3180,0,2005,0,98059,2200,178160,8
288000,3,1.0,1190,7560,1,0,5,6,1190,0,1958,0,98058,1190,7560,3
190000,2,1.0,630,6000,1,0,3,6,630,0,1943,2005,98178,1470,6840,9
515000,5,3.0,2530,5105,1,0,3,8,1520,1010,2005,0,98133,2290,4011,3
235000,4,1.5,1690,11054,1,0,4,5,1690,0,1930,0,98055,1690,9040,11
275000,2,1.0,940,5000,1,0,3,6,940,0,1951,0,98126,940,5000,8
727500,2,2.0,1240,9119,1,0,4,7,1240,0,1952,0,98004,1380,9121,11
650000,4,2.5,3040,6587,2,0,3,7,3040,0,2003,0,98053,2740,6587,6
1600000,6,5.0,6050,230652,2,3,3,11,6050,0,2001,0,98024,4210,233971,6
365000,4,1.0,1590,7085,1,0,3,6,1590,0,1944,0,98125,1320,7085,11
662000,3,1.75,2500,36947,1,0,3,9,2500,0,1984,0,98052,2590,28837,10
270500,3,2.5,1780,7848,1,0,3,7,1320,460,1978,0,98038,1680,7848,4
200000,2,1.5,1360,1898,2,0,3,7,1360,0,1978,0,98092,1360,1898,5
970000,4,3.25,4740,76230,2,0,3,10,4740,0,1987,0,98075,3340,49206,2
160000,3,1.5,1010,9600,1,0,4,7,1010,0,1962,0,98198,1400,9660,6
204000,3,1.0,1040,7405,1,0,4,6,1040,0,1971,0,98010,1580,7405,2
358000,3,2.25,1610,6655,2,0,4,7,1610,0,1985,0,98058,1780,7529,2
452000,4,1.75,1570,8268,1,0,3,7,1570,0,1979,0,98011,1870,8190,5
595000,2,2.0,1510,4000,1,0,4,7,1010,500,1900,0,98103,1920,4000,12
249000,3,2.0,1360,6082,1,0,3,7,1360,0,1994,0,98042,1360,6987,4
346900,4,2.5,1970,5106,2,0,3,8,1970,0,1999,0,98055,2230,5109,3
2130000,3,2.5,5403,24069,2,4,4,12,5403,0,1976,0,98166,3980,104374,2
280000,4,2.5,1560,4350,2,0,3,7,1560,0,2003,0,98056,1560,4350,10
318888,4,1.75,2320,12000,1,0,4,8,2270,50,1973,0,98032,2120,9880,10
530000,3,2.25,2120,40518,1,0,3,8,2120,0,1967,0,98075,2480,13492,9
375000,3,2.25,2120,18500,2,0,4,8,2120,0,1983,0,98031,2120,14479,11
910000,4,2.5,3350,29242,2,0,3,11,3350,0,1988,0,98052,3920,24728,4
782000,4,2.5,2380,9614,2,0,4,10,2380,0,1991,0,98006,2560,9770,5
259950,2,2.0,1070,649,2,0,3,9,720,350,2008,0,98106,1070,928,3
315000,4,2.75,2300,18360,1,0,4,7,1560,740,1979,0,98058,1870,9588,9
215000,2,1.0,1320,8865,1,0,4,6,1320,0,1943,0,98168,1190,6490,5
705000,3,1.75,2180,10221,1,2,4,7,1140,1040,1946,0,98040,2180,8535,7
1450000,3,3.0,4380,6320,2,3,5,10,3580,800,1952,0,98199,3080,7680,10
451000,3,1.75,1790,9813,2,0,3,7,1790,0,1949,0,98155,1520,10125,5
261000,2,1.0,750,8125,1,0,4,6,750,0,1943,0,98055,1340,8750,9
396000,3,1.5,1300,8280,1,0,5,7,1300,0,1956,0,98028,1570,8692,11
725000,4,2.5,2990,29170,2,3,3,9,2990,0,1999,0,98059,3715,29170,7
1950000,7,3.5,4640,15235,2,1,3,11,2860,1780,1965,2003,98040,3230,20697,6
238000,4,1.0,1400,7242,1,0,3,7,1400,0,1959,0,98188,1310,7314,7
750000,6,1.75,2750,9563,2,0,4,8,2750,0,1973,0,98052,2040,9563,4
331500,4,2.5,2050,10271,2,0,3,7,2050,0,1998,0,98042,2050,8103,10
460000,4,3.0,2230,108900,1,0,3,7,1410,820,1978,0,98065,1960,65340,10
404950,4,2.25,2340,217014,1,0,4,8,2340,0,1982,0,98092,2340,107898,7
880000,3,2.5,2870,5163,2,0,3,9,2870,0,2014,0,98103,1630,7995,12
863000,4,2.5,4120,22370,2,0,3,10,4120,0,1997,0,98074,3180,7257,6
638700,3,1.75,2080,9162,1,0,3,7,1370,710,1960,0,98005,1870,8944,12
435000,3,2.5,1840,5680,2,0,3,7,1840,0,2008,0,98053,1600,4697,7
260000,3,1.0,1180,5350,1,0,4,6,1180,0,1959,0,98178,1490,5350,12
671500,5,2.75,2160,4000,1,0,5,7,1530,630,1927,0,98105,2040,4000,8
610000,3,1.0,1180,3400,1,0,3,8,1180,0,1907,0,98109,1440,3400,10
405000,2,0.75,1160,15029,1,0,4,6,870,290,1937,0,98014,1870,25346,12
338900,4,2.5,1830,5612,2,0,3,7,1830,0,2003,0,98038,1830,5998,7
720000,4,4.0,3200,7708,2,0,3,10,3200,0,2004,0,98075,3480,7944,1
442000,5,3.0,2560,5445,1,0,4,7,1760,800,1927,0,98108,1080,5445,4
650000,5,2.75,2550,5040,1,0,5,8,2550,0,1902,0,98122,1590,3840,6
263500,3,1.75,1330,9917,1,0,3,7,1040,290,1981,0,98058,1330,9081,1
300000,2,1.0,1220,75794,1,0,4,7,1220,0,1963,0,98038,2010,98010,12
266000,3,2.5,1805,3402,2,0,3,7,1805,0,2009,0,98002,2095,3402,12
930000,4,4.0,6050,84942,2,2,3,9,4150,1900,2009,0,98077,2700,199504,12
530000,4,2.5,2320,5493,2,0,3,8,2320,0,2004,0,98028,2450,5471,1
180000,3,1.0,1384,8960,1,0,4,6,1384,0,1965,0,98023,1000,8470,12
619000,3,2.5,2720,6439,2,0,3,9,2720,0,2005,0,98065,3180,7320,5
264000,3,1.5,1820,10608,1,0,4,7,1820,0,1962,0,98003,1380,8976,8
730000,2,2.25,2130,4920,1,4,4,7,1530,600,1941,0,98116,2130,4920,7
439000,4,2.25,2060,10070,2,0,3,7,2060,0,1975,0,98034,2060,8155,10
268500,4,1.75,1420,7500,1,0,4,7,1080,340,1981,0,98031,1500,7260,11
330000,3,1.75,1510,15744,1,0,3,7,1510,0,1985,0,98045,1470,15744,7
640000,3,2.5,2160,4000,1,0,3,8,1960,200,1903,2013,98122,2160,5120,8
900000,3,2.5,3180,12600,2,0,4,11,3180,0,1978,0,98074,3030,12835,7
370000,3,2.25,2110,13300,2,0,4,8,2110,0,1985,0,98038,2470,14000,9
685000,3,2.0,2060,2900,1,0,5,8,1330,730,1931,0,98144,1910,3900,3
265000,3,1.75,1820,32666,1,0,4,7,1820,0,1966,0,98022,2050,43560,10
290000,3,2.5,1610,2937,2,0,3,8,1610,0,2006,0,98055,1610,3049,3
296000,4,2.5,1780,3600,2,0,3,7,1780,0,2006,0,98038,2020,3802,9
360000,4,2.5,1840,9611,2,0,3,7,1840,0,1996,0,98178,1830,8505,2
240500,3,1.75,1460,10584,1,0,3,7,990,470,1997,0,98168,1220,12012,6
372500,2,2.5,1400,2958,2,0,3,8,1400,0,2007,0,98126,1540,2385,7
595000,3,2.5,3370,14402,2,2,3,9,3370,0,2004,0,98045,3330,9691,10
515000,4,3.0,3590,8249,2,0,3,9,3590,0,1997,0,98023,2860,7995,10
1220000,4,2.25,3200,15367,2,0,4,9,3200,0,1962,0,98040,3070,15263,8
507000,2,1.75,1670,6460,1,0,3,8,1670,0,2004,0,98053,2170,6254,10
399950,4,2.0,2420,31465,1,0,3,9,2420,0,1984,0,98092,2560,32186,2
185000,3,1.75,1430,10816,2,0,3,7,1430,0,1994,0,98010,1560,10816,8
460000,3,1.75,1440,7070,1,0,3,7,1440,0,1980,0,98052,1440,7210,8
435500,3,2.25,1450,4789,2,0,3,7,1450,0,1985,0,98029,1560,4490,2
469000,4,2.75,3550,13938,1,0,5,8,2100,1450,1966,0,98188,2050,9000,4
531000,2,3.0,1270,1175,2,0,3,8,1110,160,2000,0,98103,1290,1800,5
443500,2,1.0,940,6804,1,0,3,7,940,0,1949,0,98177,1150,6930,2
223000,3,2.0,1670,6824,1,0,3,7,1300,370,1990,0,98042,1660,7586,11
590000,4,3.5,3100,15842,2,0,3,8,2400,700,1996,0,98028,2200,19400,4
340000,2,2.5,1100,1760,3,0,3,7,1100,0,1997,0,98103,1200,1415,12
650000,3,2.0,1870,3388,1,0,4,8,1230,640,1925,0,98199,1780,4050,11
533600,3,2.5,1930,5080,2,0,4,8,1930,0,1990,0,98029,2190,5085,9
695000,3,2.75,2540,4694,2,0,3,9,2540,0,2005,0,98074,2600,6344,6
242000,3,1.75,1280,7524,1,0,4,7,1280,0,1988,0,98031,1500,7777,6
425000,3,2.25,1820,8814,1,0,3,7,1280,540,1967,0,98125,1810,7515,1
525000,3,2.25,1490,9414,2,0,3,7,1490,0,1981,0,98052,1290,10125,5
485000,3,2.5,1880,5502,2,0,3,8,1880,0,1988,0,98029,2040,5411,9
175000,3,1.0,1250,9775,1,0,3,7,1250,0,1971,0,98045,1390,9650,1
210000,3,2.0,1440,7210,1,0,3,8,1440,0,1983,0,98092,1700,7245,6
260000,3,2.5,1920,7415,2,0,3,7,1920,0,1989,0,98031,1930,7536,4
577000,3,2.5,2060,5750,1,0,3,7,1330,730,1976,0,98116,1920,5750,6
200000,3,1.5,1210,10588,1,0,4,7,1210,0,1958,0,98002,1408,10588,10
605000,2,1.75,1760,5000,1,0,4,7,940,820,1927,0,98117,1530,5000,2
325000,3,1.0,990,6750,1,0,4,6,990,0,1947,0,98133,1440,6860,5
289500,3,1.0,960,6400,1,0,4,6,820,140,1944,0,98178,1200,6600,8
559950,3,2.5,1660,1458,3,0,3,9,1660,0,2014,0,98144,1660,1784,8
1040000,3,1.75,1900,9375,1,1,4,8,1330,570,1941,0,98115,2760,9375,4
543500,3,2.25,1270,2790,1,0,3,7,990,280,1970,0,98199,1920,4000,10
480000,4,2.25,3250,34293,2,0,4,9,3250,0,1983,0,98042,3110,35982,5
218000,3,1.0,960,9633,1,0,5,6,960,0,1982,0,98022,1080,8610,5
565000,2,1.75,1330,6000,1,0,4,7,960,370,1914,1945,98199,1620,6000,6
426700,3,1.75,2080,7700,1,0,5,7,1600,480,1968,0,98056,1680,7700,12
542000,2,1.0,890,3060,1,0,3,7,770,120,1910,0,98105,1760,4080,9
415000,3,1.75,1070,8000,1,0,3,7,1070,0,1977,0,98052,1200,7990,6
214000,3,1.0,1200,8316,1,0,4,6,1200,0,1953,0,98002,1200,8316,8
245000,3,1.5,1360,8910,2,0,5,7,1360,0,1949,0,98188,1220,8912,1
314500,3,2.0,2050,13303,1,0,3,8,2050,0,1993,0,98003,2180,11590,7
1120000,3,1.5,3000,5750,2,0,5,9,2000,1000,1924,0,98116,1820,5750,4
378000,2,2.0,1300,3850,1,0,3,7,800,500,1963,0,98136,950,5500,3
305000,4,2.5,2250,9091,1,0,3,7,1340,910,1982,0,98001,1540,7802,7
595000,5,2.75,3740,6750,1,0,4,8,1980,1760,1978,0,98028,2620,7920,3
729500,3,2.5,1660,1091,3,1,3,9,1530,130,2015,0,98116,1510,1352,5
430000,3,2.5,2360,6699,2,0,3,7,2360,0,2003,0,98065,2360,4744,9
545000,3,1.75,1680,6200,1,0,3,7,1680,0,1916,0,98136,1680,5100,3
530000,3,1.75,1320,2500,1,0,3,7,870,450,1918,0,98105,1580,2750,7
